songId,type,difficulty,noteCounts.tap,noteCounts.hold,noteCounts.slide,noteCounts.touch,noteCounts.break,noteCounts.total,noteDesigner
Love's Theme of BADASS ～バッド・アス 愛のテーマ～,dx,master,467,155,180,79,153,1034,Jack
Lover's Trick,dx,basic,138,12,6,13,2,171,-
Lover's Trick,dx,advanced,212,16,5,21,7,261,-
Lover's Trick,dx,expert,245,82,46,35,34,442,鳩ホルダー
Lover's Trick,dx,master,520,88,37,85,18,748,Jack
Luminaria,dx,basic,143,6,8,42,7,206,-
Luminaria,dx,advanced,282,18,4,42,7,353,-
Luminaria,dx,expert,481,55,17,63,75,691,翠楼屋
Luminaria,dx,master,640,46,83,18,45,832,小鳥遊さん
Luminescence,dx,basic,203,22,4,7,5,241,-
Luminescence,dx,advanced,316,20,16,26,2,380,-
Luminescence,dx,expert,332,78,61,46,61,578,サファ太
Luminescence,dx,master,599,40,72,129,42,882,Jack
Lunar Mare,dx,basic,141,24,12,16,9,202,-
Lunar Mare,dx,advanced,273,35,19,15,10,352,-
Lunar Mare,dx,expert,358,75,51,43,23,550,サファ太
Lunar Mare,dx,master,630,65,75,80,46,896,シチミヘルツ
Lunatic Vibes,dx,basic,234,12,3,8,8,265,-
Lunatic Vibes,dx,advanced,329,24,4,28,8,393,-
Lunatic Vibes,dx,expert,384,81,49,6,75,595,サファ太
Lunatic Vibes,dx,master,672,76,113,55,38,954,Luxizhel
Löschen,dx,basic,207,16,4,8,5,240,-
Löschen,dx,advanced,358,12,6,16,4,396,-
Löschen,dx,expert,419,46,45,15,29,554,はっぴー
Löschen,dx,master,698,51,78,68,69,964,サファ太
M.S.S.Planet,std,basic,117,12,4,NULL,11,144,-
M.S.S.Planet,std,advanced,221,23,23,NULL,12,279,-
M.S.S.Planet,std,expert,256,67,34,NULL,41,398,はっぴー
M.S.S.Planet,std,master,403,20,93,NULL,36,552,mai-Star
M.S.S.Planet,dx,basic,102,2,4,8,10,126,-
M.S.S.Planet,dx,advanced,260,9,15,11,13,308,-
M.S.S.Planet,dx,expert,293,33,40,24,39,429,翠楼屋
M.S.S.Planet,dx,master,442,13,122,86,37,700,はっぴー
M@GICAL☆CURE! LOVE ♥ SHOT!,dx,basic,186,15,4,14,13,232,-
M@GICAL☆CURE! LOVE ♥ SHOT!,dx,advanced,343,18,11,28,5,405,-
M@GICAL☆CURE! LOVE ♥ SHOT!,dx,expert,453,50,44,41,35,623,鳩ホルダー
M@GICAL☆CURE! LOVE ♥ SHOT!,dx,master,666,65,139,47,30,947,はっぴー
MAGENTA POTION,dx,basic,94,16,6,21,4,141,-
MAGENTA POTION,dx,advanced,176,26,7,49,10,268,-
MAGENTA POTION,dx,expert,260,135,15,45,31,486,Luxizhel
MAGENTA POTION,dx,master,651,46,82,20,19,818,Jack
MAGNETAR GIRL,dx,basic,160,16,5,17,11,209,-
MAGNETAR GIRL,dx,advanced,320,23,9,39,3,394,-
MAGNETAR GIRL,dx,expert,350,49,51,31,37,518,翠楼屋
MAGNETAR GIRL,dx,master,626,73,71,128,33,931,たかなっぴー
MAKE IT FUNKY NOW,dx,basic,126,10,4,9,2,151,-
MAKE IT FUNKY NOW,dx,advanced,199,25,12,40,8,284,-
MAKE IT FUNKY NOW,dx,expert,288,87,53,44,12,484,みそかつ侍
MAKE IT FUNKY NOW,dx,master,453,43,118,155,18,787,はっぴー
MAXRAGE,dx,basic,158,8,4,13,3,186,-
MAXRAGE,dx,advanced,293,44,8,13,5,363,-
MAXRAGE,dx,expert,527,57,19,43,27,673,小鳥遊さん
MAXRAGE,dx,master,650,35,107,114,32,938,玉子豆腐
MAXRAGE,dx,remaster,731,73,79,43,39,965,サファ太
MEGATON BLAST,dx,basic,237,5,12,6,6,266,-
MEGATON BLAST,dx,advanced,737,10,7,35,25,814,-
MEGATON BLAST,dx,expert,654,117,82,26,77,956,シチミヘルツ
MEGATON BLAST,dx,master,864,141,60,110,63,1238,The ALiEN vs. Phoenix
MEGATON KICK,dx,basic,142,17,2,12,8,181,-
MEGATON KICK,dx,advanced,329,16,23,48,10,426,-
MEGATON KICK,dx,expert,516,61,9,74,22,682,はっぴー
MEGATON KICK,dx,master,631,39,113,102,53,938,ロシアンブラック
METATRON,std,basic,197,15,8,NULL,4,224,-
METATRON,std,advanced,420,12,15,NULL,11,458,-
METATRON,std,expert,508,27,40,NULL,18,593,Jack
METATRON,std,master,807,20,82,NULL,16,925,Revo@LC
METEOR,dx,basic,104,7,2,6,6,125,-
METEOR,dx,advanced,237,12,7,18,14,288,-
METEOR,dx,expert,307,23,50,14,21,415,Jack
METEOR,dx,master,358,33,65,44,44,544,華火職人
MIRA,dx,basic,118,10,4,18,2,152,-
MIRA,dx,advanced,248,12,8,11,3,282,-
MIRA,dx,expert,236,43,39,8,8,334,カマボコ君
MIRA,dx,master,311,40,49,87,53,540,サファ太
MIRROR of MAGIC,std,basic,191,5,1,NULL,5,202,-
MIRROR of MAGIC,std,advanced,302,20,14,NULL,8,344,-
MIRROR of MAGIC,std,expert,291,36,61,NULL,14,402,mai-Star
MIRROR of MAGIC,std,master,406,52,82,NULL,12,552,Jack
MOBILYS,dx,basic,112,15,4,20,5,156,-
MOBILYS,dx,advanced,217,26,17,21,5,286,-
MOBILYS,dx,expert,274,51,63,12,30,430,翠楼屋
MOBILYS,dx,master,434,49,88,122,17,710,はっぴー
MORNINGLOOM,dx,basic,209,15,2,9,2,237,-
MORNINGLOOM,dx,advanced,330,22,6,24,6,388,-
MORNINGLOOM,dx,expert,388,50,36,26,24,524,鳩ホルダー
MORNINGLOOM,dx,master,418,78,77,60,83,716,アマリリス
MUSIC PЯAYER,dx,basic,183,14,4,8,12,221,-
MUSIC PЯAYER,dx,advanced,332,8,6,16,10,372,-
MUSIC PЯAYER,dx,expert,468,39,43,12,69,631,鳩ホルダー
MUSIC PЯAYER,dx,master,720,20,138,24,78,980,Luxizhel
MYTH Re：LEASE,dx,basic,221,25,8,12,9,275,-
MYTH Re：LEASE,dx,advanced,337,27,10,45,2,421,-
MYTH Re：LEASE,dx,expert,553,45,61,25,78,762,Luxizhel
MYTH Re：LEASE,dx,master,627,63,57,64,300,1111,サファ太 Vs. Safari Vs. Saf Vs. モリモリさふぁた
MYTHOS,std,basic,116,12,15,NULL,9,152,-
MYTHOS,std,advanced,225,19,12,NULL,13,269,-
MYTHOS,std,expert,354,14,60,NULL,34,462,Jack vs 譜面-100号
MYTHOS,std,master,633,6,80,NULL,16,735,mai-Star
Maboroshi,dx,basic,188,19,6,6,10,229,-
Maboroshi,dx,advanced,235,50,6,23,12,326,-
Maboroshi,dx,expert,347,88,32,38,7,512,サファ太
Maboroshi,dx,master,660,61,78,126,19,944,華火職人
Magical Flavor,std,basic,149,4,4,NULL,2,159,-
Magical Flavor,std,advanced,207,40,16,NULL,6,269,-
Magical Flavor,std,expert,352,41,26,NULL,7,426,玉子豆腐
Magical Flavor,std,master,477,27,75,NULL,14,593,はっぴー
Magical Flavor,dx,basic,139,9,3,20,3,174,-
Magical Flavor,dx,advanced,190,13,4,12,6,225,-
Magical Flavor,dx,expert,364,39,10,14,19,446,サファ太
Magical Flavor,dx,master,375,56,55,41,20,547,きょむりん
Magical Paradox,dx,basic,227,30,4,15,3,279,-
Magical Paradox,dx,advanced,319,16,13,46,6,400,-
Magical Paradox,dx,expert,365,84,68,47,22,586,Jack
Magical Paradox,dx,master,737,82,102,45,86,1052,サファ太
Magical Sound Shower,std,basic,197,20,3,NULL,4,224,-
Magical Sound Shower,std,advanced,272,30,6,NULL,12,320,-
Magical Sound Shower,std,expert,304,48,32,NULL,39,423,小鳥遊さん
Magical Sound Shower,std,master,585,26,43,NULL,8,662,はっぴー
Make Up Your World feat. キョンシーのCiちゃん & らっぷびと,dx,basic,187,20,4,12,9,232,-
Make Up Your World feat. キョンシーのCiちゃん & らっぷびと,dx,advanced,335,16,6,45,2,404,-
Make Up Your World feat. キョンシーのCiちゃん & らっぷびと,dx,expert,480,57,30,10,30,607,Luxizhel
Make Up Your World feat. キョンシーのCiちゃん & らっぷびと,dx,master,494,39,111,59,72,775,鳩ホルダー
MarbleBlue.,dx,basic,187,21,4,33,3,248,-
MarbleBlue.,dx,advanced,344,25,6,14,8,397,-
MarbleBlue.,dx,expert,475,62,63,52,31,683,鳩ホルダー
MarbleBlue.,dx,master,796,73,79,56,58,1062,Twinrook & Safari
Mare Maris,std,basic,185,10,9,NULL,3,207,-
Mare Maris,std,advanced,323,39,17,NULL,10,389,-
Mare Maris,std,expert,394,73,76,NULL,12,555,サファ太
Mare Maris,std,master,601,145,92,NULL,18,856,小鳥遊さん
Maxi,std,basic,206,4,9,NULL,9,228,-
Maxi,std,advanced,323,37,18,NULL,16,394,-
Maxi,std,expert,436,39,70,NULL,22,567,LabiLabi
Maxi,std,master,707,57,79,NULL,71,914,小鳥遊さん
Maxi,dx,basic,160,12,8,14,8,202,-
Maxi,dx,advanced,311,11,3,25,16,366,-
Maxi,dx,expert,397,57,29,32,29,544,小鳥遊さん
Maxi,dx,master,521,46,77,145,118,907,翠楼屋
Melody！,dx,basic,110,16,4,16,5,151,-
Melody！,dx,advanced,277,21,27,19,7,351,-
Melody！,dx,expert,380,54,32,46,12,524,サファ太
Melody！,dx,master,544,52,91,24,10,721,はっぴー respects for 某S氏
Metamorphosism,dx,basic,211,16,9,9,7,252,-
Metamorphosism,dx,advanced,232,38,21,29,4,324,-
Metamorphosism,dx,expert,244,132,62,76,11,525,翠楼屋
Metamorphosism,dx,master,680,60,127,71,16,954,はっぴー
MilK,std,basic,175,6,6,NULL,4,191,-
MilK,std,advanced,290,25,7,NULL,12,334,-
MilK,std,expert,333,125,53,NULL,40,551,rioN
MilK,std,master,424,76,83,NULL,53,636,小鳥遊さん
Mjölnir,dx,basic,231,9,6,9,8,263,-
Mjölnir,dx,advanced,399,51,16,44,14,524,-
Mjölnir,dx,expert,513,90,54,82,25,764,隅田川星人
Mjölnir,dx,master,834,207,93,76,31,1241,翠楼屋
Money Money,std,basic,139,18,8,NULL,6,171,-
Money Money,std,advanced,272,30,24,NULL,24,350,-
Money Money,std,expert,337,72,44,NULL,14,467,LabiLabi
Money Money,std,master,555,64,85,NULL,41,745,小鳥遊さん
Monochrome Rainbow,std,basic,87,10,4,NULL,2,103,-
Monochrome Rainbow,std,advanced,244,11,7,NULL,6,268,-
Monochrome Rainbow,std,expert,329,18,33,NULL,6,386,mai-Star
Monochrome Rainbow,std,master,396,12,76,NULL,16,500,mai-Star
Monochrome Rainbow,dx,basic,121,7,6,7,4,145,-
Monochrome Rainbow,dx,advanced,220,24,6,28,6,284,-
Monochrome Rainbow,dx,expert,306,61,25,14,15,421,サファ太
Monochrome Rainbow,dx,master,455,44,77,66,16,658,Jack
Moon of Noon,std,basic,265,14,7,NULL,11,297,-
Moon of Noon,std,advanced,336,50,28,NULL,9,423,-
Moon of Noon,std,expert,470,104,90,NULL,26,690,Moon Strix
Moon of Noon,std,master,653,99,156,NULL,16,924,rioN
Mutation,dx,basic,198,5,3,6,9,221,-
Mutation,dx,advanced,289,29,9,35,13,375,-
Mutation,dx,expert,488,57,32,43,27,647,サファ太
Mutation,dx,master,713,130,47,81,20,991,小鳥遊さん
My Dearest Song,std,basic,163,16,9,NULL,5,193,-
My Dearest Song,std,advanced,209,95,17,NULL,10,331,-
My Dearest Song,std,expert,334,49,77,NULL,15,475,LabiLabi
My Dearest Song,std,master,610,46,132,NULL,14,802,Jack
My First Phone,std,basic,216,8,4,NULL,4,232,-
My First Phone,std,advanced,231,43,13,NULL,5,292,-
My First Phone,std,expert,375,30,48,NULL,5,458,Jack
My First Phone,std,master,312,45,173,NULL,2,532,譜面-100号
My My My,dx,basic,148,11,3,13,5,180,-
My My My,dx,advanced,227,40,8,17,5,297,-
My My My,dx,expert,333,46,35,66,27,507,華火職人
My My My,dx,master,581,79,67,65,24,816,Jack
Mysterious Destiny,std,basic,86,24,2,NULL,3,115,-
Mysterious Destiny,std,advanced,193,21,10,NULL,6,230,-
Mysterious Destiny,std,expert,337,61,50,NULL,6,454,はっぴー
Mysterious Destiny,std,master,185,0,185,NULL,2,372,はっぴー
Mystic Parade,dx,basic,125,13,6,13,8,165,-
Mystic Parade,dx,advanced,242,18,8,27,10,305,-
Mystic Parade,dx,expert,429,44,44,15,50,582,アマリリス
Mystic Parade,dx,master,681,46,82,24,63,896,はっぴー
N3V3R G3T OV3R,dx,basic,116,18,6,0,6,146,-
N3V3R G3T OV3R,dx,advanced,199,36,13,25,24,297,-
N3V3R G3T OV3R,dx,expert,285,84,31,77,7,484,Jack
N3V3R G3T OV3R,dx,master,528,31,91,66,33,749,隅田川星人
NAGAREBOSHI☆ROCKET,dx,basic,157,15,4,22,2,200,-
NAGAREBOSHI☆ROCKET,dx,advanced,295,22,9,24,13,363,-
NAGAREBOSHI☆ROCKET,dx,expert,388,54,38,34,39,553,サファ太
NAGAREBOSHI☆ROCKET,dx,master,516,63,104,102,36,821,SHICHIMI☆CAT
NIGHT OF FIRE,std,basic,118,26,2,NULL,3,149,-
NIGHT OF FIRE,std,advanced,156,43,5,NULL,10,214,-
NIGHT OF FIRE,std,expert,189,46,11,NULL,3,249,ニャイン
NIGHT OF FIRE,std,master,298,35,10,NULL,13,356,maimai TEAM
NO ONE YES MAN,dx,basic,150,11,8,6,5,180,-
NO ONE YES MAN,dx,advanced,260,14,7,28,1,310,-
NO ONE YES MAN,dx,expert,365,45,60,11,40,521,Jack
NO ONE YES MAN,dx,master,515,73,81,92,66,827,鳩ホルダー & Luxizhel
NOIZY BOUNCE,dx,basic,85,11,4,26,10,136,-
NOIZY BOUNCE,dx,advanced,237,14,11,24,7,293,-
NOIZY BOUNCE,dx,expert,207,109,12,32,59,419,鳩ホルダー
NOIZY BOUNCE,dx,master,556,49,67,3,33,708,はっぴー & サファ太
NULCTRL,dx,basic,114,12,2,12,7,147,-
NULCTRL,dx,advanced,147,54,8,26,10,245,-
NULCTRL,dx,expert,311,158,29,19,6,523,Jack
NULCTRL,dx,master,564,72,1,248,12,897,譜面-100号とはっぴー
Natural Flow,std,basic,103,5,3,NULL,3,114,-
Natural Flow,std,advanced,162,23,8,NULL,5,198,-
Natural Flow,std,expert,105,58,21,NULL,5,189,譜面-100号
Natural Flow,std,master,104,28,47,NULL,26,205,ニャイン
Neon Kingdom,dx,basic,146,11,4,14,5,180,-
Neon Kingdom,dx,advanced,254,11,12,26,14,317,-
Neon Kingdom,dx,expert,326,83,54,23,14,500,Jack
Neon Kingdom,dx,master,468,146,41,19,43,717,小鳥遊さん
Nerverakes,std,basic,100,16,3,NULL,3,122,-
Nerverakes,std,advanced,124,36,7,NULL,6,173,-
Nerverakes,std,expert,219,31,15,NULL,7,272,ニャイン
Nerverakes,std,master,515,22,12,NULL,11,560,mai-Star
Never Give Up!,dx,basic,131,7,8,6,3,155,-
Never Give Up!,dx,advanced,245,25,23,27,7,327,-
Never Give Up!,dx,expert,340,43,54,53,5,495,はっぴー
Never Give Up!,dx,master,485,73,112,57,20,747,7.3連発華火
Never Give Up!,dx,remaster,499,84,74,85,17,759,鳩ホルダー
New York Back Raise,dx,basic,146,12,8,8,4,178,-
New York Back Raise,dx,advanced,318,19,8,29,2,376,-
New York Back Raise,dx,expert,337,128,67,92,32,656,ロシェ@ペンギン
New York Back Raise,dx,master,608,93,78,53,46,878,鳩ホルダー
Night Fly,std,basic,63,6,3,NULL,3,75,-
Night Fly,std,advanced,66,49,5,NULL,2,122,-
Night Fly,std,expert,167,39,9,NULL,9,224,mai-Star
Night Fly,std,master,180,30,67,NULL,9,286,ニャイン
Night Fly,std,remaster,292,23,57,NULL,15,387,Moon Strix
NightTheater,dx,basic,108,10,4,8,8,138,-
NightTheater,dx,advanced,282,26,8,12,14,342,-
NightTheater,dx,expert,402,41,42,11,45,541,みそかつ侍
NightTheater,dx,master,570,43,54,95,61,823,はぴネコ(はっぴー&ぴちネコ)
Nitrous Fury,std,basic,148,42,4,NULL,7,201,-
Nitrous Fury,std,advanced,309,24,7,NULL,6,346,-
Nitrous Fury,std,expert,462,42,42,NULL,7,553,しろいろ
Nitrous Fury,std,master,739,6,2,NULL,5,752,譜面-100号
No Limit RED Force,dx,basic,112,9,3,8,6,138,-
No Limit RED Force,dx,advanced,238,15,29,9,11,302,-
No Limit RED Force,dx,expert,332,40,43,26,41,482,翠楼屋
No Limit RED Force,dx,master,475,46,81,40,48,690,小鳥遊さん
No Routine,std,basic,198,30,4,NULL,4,236,-
No Routine,std,advanced,303,14,14,NULL,8,339,-
No Routine,std,expert,334,44,80,NULL,10,468,某S氏
No Routine,std,master,756,12,59,NULL,26,853,rioN
Now or Never,dx,basic,134,16,7,6,2,165,-
Now or Never,dx,advanced,250,51,16,12,6,335,-
Now or Never,dx,expert,415,124,25,32,28,624,サファ太
Now or Never,dx,master,724,20,153,90,20,1007,はっぴー
Now or Never,dx,remaster,722,40,151,26,65,1004,Jack
Nyan Cat EX,std,basic,137,2,2,NULL,12,153,-
Nyan Cat EX,std,advanced,241,0,13,NULL,19,273,-
Nyan Cat EX,std,expert,485,0,4,NULL,3,492,maimai TEAM
Nyan Cat EX,std,master,630,0,40,NULL,40,710,チャン@DP皆伝
OMAKENO Stroke,dx,basic,147,10,4,22,6,189,-
OMAKENO Stroke,dx,advanced,282,27,6,14,10,339,-
OMAKENO Stroke,dx,expert,349,76,24,10,17,476,アマリリス
OMAKENO Stroke,dx,master,516,35,88,57,33,729,Luxizhel
OTOGEMA,dx,basic,153,9,4,20,6,192,-
OTOGEMA,dx,advanced,251,24,5,7,20,307,-
OTOGEMA,dx,expert,402,33,56,37,10,538,はっぴー
OTOGEMA,dx,master,672,15,112,30,48,877,Jack & はっぴー vs からめる & ぐるん
Oath Act,dx,basic,88,12,4,14,6,124,-
Oath Act,dx,advanced,250,6,20,7,4,287,-
Oath Act,dx,expert,313,76,31,25,21,466,サファ太
Oath Act,dx,master,386,56,91,72,36,641,隅田川星人
On your mark (104期 Ver.),dx,basic,131,17,4,8,5,165,-
On your mark (104期 Ver.),dx,advanced,268,16,10,26,2,322,-
On your mark (104期 Ver.),dx,expert,350,54,27,27,20,478,まぐランド
On your mark (104期 Ver.),dx,master,433,64,75,36,34,642,はっぴー
One Step Ahead,std,basic,211,4,11,NULL,2,228,-
One Step Ahead,std,advanced,235,25,9,NULL,6,275,-
One Step Ahead,std,expert,311,55,21,NULL,14,401,はっぴー
One Step Ahead,std,master,333,52,91,NULL,15,491,mai-Star
One Step Ahead,dx,basic,155,17,4,16,4,196,-
One Step Ahead,dx,advanced,231,21,6,25,2,285,-
One Step Ahead,dx,expert,390,25,26,15,29,485,Luxizhel
One Step Ahead,dx,master,415,54,121,16,48,654,Jack
Oshama Scramble!,std,basic,238,8,4,NULL,9,259,-
Oshama Scramble!,std,advanced,438,23,9,NULL,16,486,-
Oshama Scramble!,std,expert,299,79,116,NULL,100,594,Techno Kitchen
Oshama Scramble!,std,master,944,0,68,NULL,99,1111,Jack
Oshama Scramble!,dx,basic,110,7,12,35,5,169,-
Oshama Scramble!,dx,advanced,317,29,10,35,17,408,-
Oshama Scramble!,dx,expert,247,56,54,193,5,555,はっぴー
Oshama Scramble!,dx,master,747,21,52,81,99,1000,Jack
Our Wrenally,std,basic,218,45,4,NULL,10,277,-
Our Wrenally,std,advanced,413,24,31,NULL,20,488,-
Our Wrenally,std,expert,457,150,44,NULL,9,660,rioN
Our Wrenally,std,master,868,23,99,NULL,9,999,原田ひろゆき
Ourania,dx,basic,168,13,6,11,6,204,-
Ourania,dx,advanced,276,20,10,16,5,327,-
Ourania,dx,expert,311,61,48,25,12,457,アマリリス
Ourania,dx,master,453,64,77,43,27,664,みぞれヤナギ & Jack
Outlaw's Lullaby,std,basic,95,12,7,NULL,2,116,-
Outlaw's Lullaby,std,advanced,283,13,10,NULL,4,310,-
Outlaw's Lullaby,std,expert,321,46,18,NULL,9,394,Jack
Outlaw's Lullaby,std,master,546,64,42,NULL,42,694,譜面-100号
Overdose,dx,basic,84,10,3,4,2,103,-
Overdose,dx,advanced,181,8,4,11,5,209,-
Overdose,dx,expert,214,12,32,12,14,284,Luxizhel
Overdose,dx,master,336,23,88,6,15,468,じゃこレモン
Overjoy ★ OVERDOSE!!,dx,basic,166,13,4,6,7,196,-
Overjoy ★ OVERDOSE!!,dx,advanced,313,13,6,26,4,362,-
Overjoy ★ OVERDOSE!!,dx,expert,372,72,51,20,54,569,サファ太
Overjoy ★ OVERDOSE!!,dx,master,827,50,98,40,59,1074,Jack
P-qoq,dx,basic,96,7,1,13,2,119,-
P-qoq,dx,advanced,262,20,11,20,2,315,-
P-qoq,dx,expert,313,71,13,64,27,488,華火職人
P-qoq,dx,master,601,53,114,109,18,895,Jack
PANDORA PARADOXXX,std,basic,257,29,15,NULL,6,307,-
PANDORA PARADOXXX,std,advanced,482,63,10,NULL,13,568,-
PANDORA PARADOXXX,std,expert,613,72,121,NULL,49,855,譜面-100号
PANDORA PARADOXXX,std,master,1017,98,117,NULL,77,1309,PANDORA BOXXX
PANDORA PARADOXXX,std,remaster,1165,72,90,NULL,15,1342,PANDORA PARADOXXX
PERSONA feat. PANXI,dx,basic,156,12,4,8,6,186,-
PERSONA feat. PANXI,dx,advanced,254,26,10,27,8,325,-
PERSONA feat. PANXI,dx,expert,314,94,63,14,17,502,はっぴー
PERSONA feat. PANXI,dx,master,532,58,104,11,28,733,Jack
POP STAR,std,basic,118,4,4,NULL,6,132,-
POP STAR,std,advanced,239,10,8,NULL,3,260,-
POP STAR,std,expert,195,25,47,NULL,19,286,mai-Star
POP STAR,std,master,341,38,60,NULL,11,450,某S氏
POWER OF UNITY,dx,basic,213,15,3,6,5,242,-
POWER OF UNITY,dx,advanced,326,18,4,29,8,385,-
POWER OF UNITY,dx,expert,434,35,32,17,45,563,鳩ホルダー
POWER OF UNITY,dx,master,651,15,93,74,80,913,Jack
PUPA,dx,basic,177,16,4,14,10,221,-
PUPA,dx,advanced,253,28,11,27,6,325,-
PUPA,dx,expert,457,61,52,43,53,666,鳩ホルダー
PUPA,dx,master,714,75,76,26,73,964,じゃこレモン
Panopticon,std,basic,187,18,3,NULL,9,217,-
Panopticon,std,advanced,297,48,46,NULL,10,401,-
Panopticon,std,expert,357,76,71,NULL,10,514,Jack
Panopticon,std,master,650,52,140,NULL,58,900,Techno Kitchen
Panopticon,std,remaster,708,75,110,NULL,16,909,はっぴー
Paradisoda,dx,basic,128,13,7,8,4,160,-
Paradisoda,dx,advanced,257,20,12,24,12,325,-
Paradisoda,dx,expert,290,33,41,31,36,431,サファ太
Paradisoda,dx,master,508,35,100,94,34,771,シチミヘルツ
Paranoia,dx,basic,175,6,2,14,14,211,-
Paranoia,dx,advanced,254,26,12,25,12,329,-
Paranoia,dx,expert,337,38,46,33,27,481,サファ太
Paranoia,dx,master,554,42,88,54,30,768,某S氏
Party 4U ”holy nite mix”,std,basic,141,6,4,NULL,2,153,-
Party 4U ”holy nite mix”,std,advanced,230,20,4,NULL,12,266,-
Party 4U ”holy nite mix”,std,expert,401,0,44,NULL,25,470,ぴちネコ
Party 4U ”holy nite mix”,std,master,571,14,82,NULL,28,695,Jack
Party☆People☆Princess,dx,basic,184,12,4,12,9,221,-
Party☆People☆Princess,dx,advanced,252,13,8,27,8,308,-
Party☆People☆Princess,dx,expert,345,91,50,52,49,587,サファ太
Party☆People☆Princess,dx,master,590,69,80,74,72,885,鳩ホルダー & Luxizhel
Phantasm Brigade,std,basic,190,13,7,NULL,3,213,-
Phantasm Brigade,std,advanced,324,46,22,NULL,6,398,-
Phantasm Brigade,std,expert,345,64,83,NULL,17,509,rioN
Phantasm Brigade,std,master,721,4,133,NULL,33,891,玉子豆腐
PinqPiq (xovevox Remix),dx,basic,152,11,10,16,4,193,-
PinqPiq (xovevox Remix),dx,advanced,275,19,8,28,6,336,-
PinqPiq (xovevox Remix),dx,expert,411,70,53,10,34,578,サファ太
PinqPiq (xovevox Remix),dx,master,726,132,41,17,24,940,Jack
Pixel Galaxy,dx,basic,130,10,8,13,6,167,-
Pixel Galaxy,dx,advanced,285,13,12,21,3,334,-
Pixel Galaxy,dx,expert,301,70,30,31,59,491,サファ太
Pixel Galaxy,dx,master,523,49,76,13,60,721,じゃこレモン
Pixel Voyage,std,basic,86,23,4,NULL,5,118,-
Pixel Voyage,std,advanced,189,7,19,NULL,2,217,-
Pixel Voyage,std,expert,204,66,17,NULL,7,294,はっぴー
Pixel Voyage,std,master,321,88,57,NULL,19,485,某S氏
Play merrily NEO,dx,basic,120,8,4,13,4,149,-
Play merrily NEO,dx,advanced,263,12,6,29,4,314,-
Play merrily NEO,dx,expert,432,30,22,8,20,512,ミニミライト
Play merrily NEO,dx,master,524,25,73,71,46,739,はっぴー
Princess♂,dx,basic,77,11,2,8,2,100,-
Princess♂,dx,advanced,205,29,9,28,5,276,-
Princess♂,dx,expert,332,51,19,2,22,426,翠楼屋
Princess♂,dx,master,509,55,74,15,10,663,はっぴー
Prismatic,dx,basic,114,14,3,12,6,149,-
Prismatic,dx,advanced,358,14,3,12,8,395,-
Prismatic,dx,expert,300,108,38,13,13,472,某S氏
Prismatic,dx,master,552,42,114,29,13,750,はっぴー
Prophesy One,std,basic,259,35,6,NULL,7,307,-
Prophesy One,std,advanced,399,53,22,NULL,8,482,-
Prophesy One,std,expert,569,27,79,NULL,11,686,rioN
Prophesy One,std,master,843,57,162,NULL,6,1068,Revo@LC
QUATTUORUX,dx,basic,230,12,6,36,32,316,-
QUATTUORUX,dx,advanced,343,31,17,31,16,438,-
QUATTUORUX,dx,expert,512,79,77,71,61,800,鳩ホルダー
QUATTUORUX,dx,master,584,68,104,66,300,1122,サファ太 Vs. Safari Vs. さふぁた
QUEEN,dx,basic,134,7,4,16,8,169,-
QUEEN,dx,advanced,203,37,4,41,4,289,-
QUEEN,dx,expert,410,33,32,16,19,510,鳩ホルダー
QUEEN,dx,master,555,59,116,35,12,777,サファ太
QZKago Requiem,std,basic,270,12,11,NULL,13,306,-
QZKago Requiem,std,advanced,509,24,24,NULL,36,593,-
QZKago Requiem,std,expert,580,55,64,NULL,32,731,小鳥遊さん
QZKago Requiem,std,master,838,12,191,NULL,64,1105,チャン@DP皆伝
QZKago Requiem,std,remaster,861,19,211,NULL,90,1181,Garakuta Scramble!
Quartet Theme [Reborn],std,basic,98,12,4,NULL,5,119,-
Quartet Theme [Reborn],std,advanced,205,43,4,NULL,13,265,-
Quartet Theme [Reborn],std,expert,174,44,69,NULL,3,290,譜面-100号
Quartet Theme [Reborn],std,master,370,96,35,NULL,1,502,はっぴー
QuiQ,dx,basic,222,13,4,6,6,251,-
QuiQ,dx,advanced,339,24,18,16,9,406,-
